date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,hash,death,hospitalized,total,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
2020-04-01,WY,130,2218,NA,NA,18,NA,NA,NA,NA,31,a5690ff900709e2e51e09c47b186c26c6bb7d126,0,18,2348,2348,2348,56,0,1,219,21,240
2020-03-31,AK,119,3594,NA,NA,7,NA,NA,NA,NA,NA,5ec8d7c9ede0e8d30b6f7b63be047ac0ead0b49b,3,7,3713,3713,3713,02,0,0,54,5,59
2020-03-31,AL,981,6298,NA,NA,NA,NA,NA,NA,NA,NA,42eecba7755e229592355c2a117a0c76245f655a,13,NA,7279,7279,7279,01,7,0,604,122,726
2020-03-31,AR,523,5959,NA,64,NA,NA,NA,23,NA,35,a9c9435748295307c8030289e3bbb22dbb61466f,8,NA,6482,6482,6482,05,1,0,697,50,747
2020-03-31,AS,0,3,2,NA,NA,NA,NA,NA,NA,NA,1c73590ddf391630382d8064191c344bc8195a3c,0,NA,5,3,3,60,0,0,3,0,3
2020-03-31,AZ,1289,18082,NA,NA,NA,NA,NA,NA,NA,NA,86a252a1dfcd2659cd4bebccacb9f93428dec0ce,24,NA,19371,19371,19371,04,4,0,2480,132,2612
2020-03-31,CA,7482,21772,57400,1617,NA,657,NA,NA,NA,NA,0d1f030c44db79d66aaebbed5cbc3c295b2838fe,153,NA,86654,29254,29254,06,20,0,1223,1035,2258
2020-03-31,CO,2627,12737,NA,NA,414,NA,NA,NA,NA,NA,94036534fc5ae0cbc3e63e2576bdb553dda374c1,51,414,15364,15364,15364,08,0,0,0,0,0
2020-03-31,CT,3128,13029,NA,608,NA,NA,NA,NA,NA,NA,1dbf8c0e8e39af7461e15fb8855c64efc447b563,69,NA,16157,16157,16157,09,33,0,1000,557,1557
2020-03-31,DC,495,3262,2,NA,NA,NA,NA,NA,NA,121,5434bf0aabd9cdefb5f6ade62555f66bf0231f65,9,NA,3759,3757,3757,11,0,0,580,94,674
2020-03-31,DE,319,3696,NA,57,NA,NA,NA,NA,NA,22,2a0658af704fddd0065e7d3e957e71bf99c9f435,10,NA,4015,4015,4015,10,4,0,1480,55,1535
2020-03-31,FL,6338,54285,1163,NA,823,NA,NA,NA,NA,NA,c0d094c60a3352b108e4b759b45b066bd56cc068,77,823,61786,60623,60623,12,14,171,6060,865,6925
2020-03-31,GA,3929,12252,NA,NA,833,NA,NA,NA,NA,NA,59e2183e84ee35f0e1c3432ef7380d6b2ba4f740,111,833,16181,16181,16181,13,24,126,2337,1120,3457
2020-03-31,GU,69,371,NA,19,NA,2,NA,NA,NA,7,9bc093e770b32b248bc697d62d378eb33af1c668,2,NA,440,440,440,66,1,0,19,11,30
2020-03-31,HI,204,8471,NA,NA,12,NA,6,NA,NA,49,655f60069fde91c6736a5f66d52dbd65ea100e33,NA,12,8675,8675,8675,15,0,0,646,29,675
2020-03-31,IA,497,6888,NA,61,94,NA,NA,NA,NA,33,4ec1acfc172943306bb03e7153d7f1958591191d,7,94,7385,7385,7385,19,1,20,726,73,799
2020-03-31,ID,415,5297,NA,NA,45,NA,6,NA,NA,NA,6f7851470fbaf9166e84cbeb782d870ec1bbb384,7,45,5712,5712,5712,16,1,6,901,105,1006
2020-03-31,IL,5994,29231,NA,NA,NA,NA,NA,NA,NA,NA,979983c53f3fef1cf573ae3a61de7f9166197b17,99,NA,35225,35225,35225,17,26,0,3842,937,4779
2020-03-31,IN,2159,11214,NA,NA,NA,NA,NA,NA,NA,NA,76b4fbd00067fbb532bb2d0c63800ffa814d75c9,49,NA,13373,13373,13373,18,14,0,1342,373,1715
2020-03-31,KS,428,4996,NA,NA,79,NA,NA,NA,NA,NA,12716e5b136e60836429eab2bb08477c7ca6d529,9,79,5424,5424,5424,20,1,13,442,60,502
2020-03-31,KY,480,6330,NA,NA,NA,NA,NA,NA,NA,NA,37e85814eaa2e8744faaf12a5995d3a1d5958614,11,NA,6810,6810,6810,21,2,0,751,41,792
2020-03-31,LA,5237,33730,NA,1355,NA,NA,NA,438,NA,NA,cb012c368afcbcc2ef27ae4c8341f028b6d69381,239,NA,38967,38967,38967,22,54,0,3722,1212,4934
2020-03-31,MA,6620,40315,NA,NA,562,NA,NA,NA,NA,NA,b113daa2aa839e30f1f3605f00483292aa39a60e,89,562,46935,46935,46935,25,33,109,3274,868,4142
2020-03-31,MD,1660,14868,NA,NA,429,NA,NA,NA,NA,NA,d7bfec3c323983994ff111c9de7dc7addc251550,18,429,16528,16528,16528,24,3,76,1552,247,1799
2020-03-31,ME,303,6088,NA,NA,57,NA,NA,NA,NA,68,9a8dc48e67c43030905fcae8d51b29844ca227ad,5,57,6391,6391,6391,23,2,8,2694,28,2722
2020-03-31,MI,11875,23979,NA,NA,NA,NA,NA,NA,NA,NA,ab147c05b259014d46b9027e65d44d7d12f869f2,259,NA,35854,35854,35854,26,75,0,2796,974,3770
2020-03-31,MN,629,19151,NA,56,112,26,26,NA,NA,NA,cb5ae95ed3bb94c2e6a93343b3be56544a28c7e0,12,112,19780,19780,19780,27,2,20,905,53,958
2020-03-31,MO,1327,14614,NA,NA,NA,NA,NA,NA,NA,NA,4fc56f79bf2224a97947093ebb74ae8bf0a5c36f,14,NA,15941,15941,15941,29,1,0,1410,296,1706
2020-03-31,MP,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,ffa5f54a292f871515c1817ce333527b48f76d79,NA,NA,2,2,2,69,0,0,0,0,0
2020-03-31,MS,937,3537,NA,NA,211,NA,NA,NA,NA,NA,b44e85184d9a95e733dd5b77766d46986a09876a,20,211,4474,4474,4474,28,4,16,548,90,638
2020-03-31,MT,184,4234,NA,NA,14,NA,NA,NA,NA,NA,501a4ed165fe9f891b45ef2af4b82b23f264ef3a,4,14,4418,4418,4418,30,0,4,91,13,104
2020-03-31,NC,1498,21608,NA,157,NA,NA,NA,NA,NA,NA,d94d3c30bef4275e3636d15317c59e0091ab2e9e,8,NA,23106,23106,23106,37,2,0,2051,191,2242
2020-03-31,ND,126,4131,NA,NA,21,NA,NA,NA,NA,30,165f85808067a5516ef0cffab5966fd74ac37fd3,3,21,4257,4257,4257,38,1,2,403,17,420
2020-03-31,NE,172,2931,8,NA,NA,NA,NA,NA,NA,NA,b3674a50a3d04771860eca37b3917ee82b88fbba,3,NA,3111,3103,3103,31,1,0,347,27,374
2020-03-31,NH,314,5413,65,NA,45,NA,NA,NA,NA,NA,68bb996e94c06de538bf71b4b97068a9acae4c3f,3,45,5792,5727,5727,33,0,0,27,0,27
2020-03-31,NJ,18696,27077,NA,2000,NA,NA,NA,NA,NA,NA,407885b56f3b2687f57779a9981c027b0ebd092d,267,NA,45773,45773,45773,34,69,0,1853,2060,3913
2020-03-31,NM,281,12246,NA,22,NA,NA,NA,NA,NA,26,9318d0f9b076da040387faac6c578323bf64ae5b,4,NA,12527,12527,12527,35,2,0,1304,44,1348
2020-03-31,NV,1113,10681,NA,NA,NA,NA,NA,NA,NA,NA,75bc5c5fe829f18065e4706cf35ef2994fb69f7b,17,NA,11794,11794,11794,32,2,0,474,105,579
2020-03-31,NY,75795,129391,NA,10929,15904,2710,NA,NA,NA,4975,b82085af96dba94baabf7e0b7cf6e7b539cce21b,1550,15904,205186,205186,205186,36,332,2183,9420,9298,18718
2020-03-31,OH,2199,26992,NA,NA,585,NA,198,NA,NA,NA,10fe4fc7d3c11a63cedf85d22ac82fcbee137d99,55,585,29191,29191,29191,39,16,110,1650,266,1916
2020-03-31,OK,565,1229,NA,NA,177,83,NA,NA,NA,NA,519df67e7bc7167c52872bf04f91fcbcabb2b786,23,177,1794,1794,1794,40,6,24,22,84,106
2020-03-31,OR,690,13136,NA,132,154,NA,NA,40,NA,NA,75deaaf7ba4817dfbf64577e2466eee6fd6d5a5b,18,154,13826,13826,13826,41,2,14,859,84,943
2020-03-31,PA,4843,37645,NA,NA,514,NA,NA,NA,NA,NA,f2ddb226108bf8650a4c9d6b6394ff9083e3adbc,63,514,42488,42488,42488,42,14,128,3868,756,4624
2020-03-31,PR,239,1195,854,NA,NA,NA,NA,NA,NA,NA,78117516d9037f5282375c81906d6c029a53bf68,8,NA,2288,1434,1434,72,2,0,264,65,329
2020-03-31,RI,489,3476,NA,59,NA,9,NA,6,NA,35,bf796f9edfb484dec716499b5f5cc3d2391f2b6a,8,NA,3965,3965,3965,44,4,0,289,87,376
2020-03-31,SC,1083,4616,NA,NA,259,NA,NA,NA,NA,NA,34a657bc2def360f99f18a1a872eae0f3b37583b,22,259,5699,5699,5699,45,4,130,456,158,614
2020-03-31,SD,108,3609,0,NA,12,NA,NA,NA,NA,44,1dfa391214d591fb4af733f72b7006016c4f3309,1,12,3717,3717,3717,46,0,12,131,7,138
2020-03-31,TN,2239,25121,NA,NA,175,NA,NA,NA,NA,121,8b236550ae5ec5e539ddcd63854658d0193987d2,23,175,27360,27360,27360,47,10,27,3651,405,4056
2020-03-31,TX,3266,39726,NA,196,NA,NA,NA,NA,NA,38,9566b8b35846c815aa661bd2eff724a717eb8062,41,NA,42992,42992,42992,48,7,0,6723,389,7112
2020-03-31,UT,887,17626,NA,NA,73,NA,NA,NA,NA,NA,df48bc20a6b94395ef809b6483a81ac976f07c72,5,73,18513,18513,18513,49,1,73,2429,81,2510
2020-03-31,VA,1250,12151,NA,NA,165,NA,NA,NA,NA,NA,94c6ced5cbd2d7474ef25844e4f1c69d185328b8,27,165,13401,13401,13401,51,2,29,1133,230,1363
2020-03-31,VI,30,126,24,NA,NA,NA,NA,NA,NA,21,aa85d4eb0661c567f1f2843ad6583c65fa67411e,NA,NA,180,156,156,78,0,0,0,0,0
2020-03-31,VT,293,3957,NA,21,36,NA,NA,NA,NA,15,f7ff1c5b387b478086752b2ba379a2aaab0bf9fd,13,36,4250,4250,4250,50,1,18,283,37,320
2020-03-31,WA,6030,60566,NA,NA,NA,NA,NA,NA,NA,NA,f8d8aa7db688a562f3cb1722447419b8c5c077ec,252,NA,66596,66596,66596,53,13,0,0,464,464
